Unidades de saúde;Data;Quantidade de leitos UTI Pediátrica COVID;Disponíveis/Vagos UTI Pediátrica COVID;Ocupados UTI Pediátrica COVID;Bloqueados UTI Pediátrica COVID;Ocupação(%) de leitos UTI Pediátrica COVID;Quantidade de leitos UTI Pediátrica Não COVID;Disponíveis/Vagos UTI Pediátrica Não COVID;Ocupados UTI Pediátrica Não COVID;Bloqueados UTI Pediátrica Não COVID;Ocupação(%) de leitos UTI Pediátrica Não COVID
GOIÂNIA/HECAD;31/12/2022;;;;;;30;4;25;1;86,67
GOIÂNIA/HEMU;28/07/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;29/07/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;30/07/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;31/07/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;01/08/2021;;;;;;10;4;6;0;60,0
GOIÂNIA/HEMU;02/08/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;03/08/2021;;;;;;10;2;8;0;80,0
GOIÂNIA/HEMU;04/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;05/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;06/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;07/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;08/08/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;09/08/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;10/08/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;11/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;12/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;13/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;14/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;15/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;16/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;17/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;18/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;19/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;20/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;21/08/2021;;;;;;10;2;8;0;80,0
GOIÂNIA/HEMU;22/08/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;23/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;24/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;25/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;26/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;27/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;28/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;29/08/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;30/08/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;31/08/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;01/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;02/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;03/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;04/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;05/09/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;06/09/2021;;;;;;10;2;8;0;80,0
GOIÂNIA/HEMU;07/09/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;08/09/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;09/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;10/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;11/09/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;12/09/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;13/09/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;14/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;15/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;16/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;17/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;18/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;19/09/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;20/09/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;21/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;22/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;23/09/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;24/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;25/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;26/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;27/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;28/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;29/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;30/09/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;01/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;02/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;03/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;04/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;05/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;06/10/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;07/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;08/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;09/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;10/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;11/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;12/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;13/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;14/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;15/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;16/10/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;17/10/2021;;;;;;10;2;8;0;80,0
GOIÂNIA/HEMU;18/10/2021;;;;;;10;2;8;0;80,0
GOIÂNIA/HEMU;19/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;20/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;21/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;22/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;23/10/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;24/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;25/10/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;26/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;27/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;28/10/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;29/10/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;30/10/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;31/10/2021;;;;;;10;2;8;0;80,0
GOIÂNIA/HEMU;01/11/2021;;;;;;10;2;8;0;80,0
GOIÂNIA/HEMU;02/11/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;03/11/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;04/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;05/11/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;06/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;07/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;08/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;09/11/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;10/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;11/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;12/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;13/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;14/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;15/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;16/11/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;17/11/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;18/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;19/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;20/11/2021;;;;;;10;3;7;0;70,0
GOIÂNIA/HEMU;21/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;22/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;23/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;24/11/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;25/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;26/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;27/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;28/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;29/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;30/11/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;01/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;02/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;03/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;04/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;05/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;06/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;07/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;08/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;09/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;10/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;11/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;12/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;13/12/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;14/12/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;15/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;16/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;17/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;18/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;19/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;20/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;21/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;22/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;23/12/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;24/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;25/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;26/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;27/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;28/12/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;29/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;30/12/2021;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;31/12/2021;;;;;;10;1;9;0;90,0
GOIÂNIA/HEMU;01/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;02/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;03/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;04/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;05/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;06/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;07/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;08/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;09/01/2022;;;;;;10;0;10;0;100,0
GOIÂNIA/HEMU;10/01/2022;;;;;;10;2;8;0;80,0
GOIÂNIA/HEMU;11/01/2022;;;;;;10;4;6;0;60,0
GOIÂNIA/HEMU;12/01/2022;;;;;;10;8;2;0;20,0
GOIÂNIA/HEMU;13/01/2022;;;;;;10;9;1;0;10,0
GOIÂNIA/HEMU;14/01/2022;;;;;;10;9;1;0;10,0
GOIÂNIA/HEMU;15/01/2022;;;;;;10;10;0;0;0,0
GOIÂNIA/HEMU;16/01/2022;;;;;;10;10;0;0;0,0
GOIÂNIA/HEMU;17/01/2022;;;;;;10;10;0;0;0,0
GOIÂNIA/HEMU;18/01/2022;;;;;;10;0;0;10;100,0
GOIÂNIA/HEMU;19/01/2022;;;;;;10;0;0;10;100,0
GOIÂNIA/HEMU;20/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;21/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;22/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;23/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;24/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;25/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;26/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;27/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;28/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;29/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;30/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;31/01/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;01/02/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;02/02/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;03/02/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;04/02/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;05/02/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;06/02/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;07/02/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HEMU;08/02/2022;;;;;;10;1;0;9;90,0
GOIÂNIA/HMI;01/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;02/01/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;03/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;04/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;05/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;06/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;07/01/2020;;;;;;10;2;8;0;80,0
GOIÂNIA/HMI;08/01/2020;;;;;;10;2;8;0;80,0
GOIÂNIA/HMI;09/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;10/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;11/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;12/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;13/01/2020;;;;;;10;2;8;0;80,0
GOIÂNIA/HMI;14/01/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;15/01/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;16/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;17/01/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;18/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;19/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;20/01/2020;;;;;;10;2;8;0;80,0
GOIÂNIA/HMI;21/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;22/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;23/01/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;24/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;25/01/2020;;;;;;10;2;8;0;80,0
GOIÂNIA/HMI;26/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;27/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;28/01/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;29/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;30/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;31/01/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;01/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;02/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;03/02/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;04/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;05/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;06/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;07/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;08/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;09/02/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;10/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;11/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;12/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;13/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;14/02/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;15/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;16/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;17/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;18/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;19/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;20/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;21/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;22/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;23/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;24/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;25/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;26/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;27/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;28/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;29/02/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;01/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;02/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;03/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;04/03/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;05/03/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;06/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;07/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;08/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;09/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;10/03/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;11/03/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;12/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;13/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;14/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;15/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;16/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;17/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;18/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;19/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;20/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;21/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;22/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;23/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;24/03/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;25/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;26/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;27/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;28/03/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;29/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;30/03/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;31/03/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;01/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;02/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;03/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;04/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;05/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;06/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;07/04/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;08/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;09/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;10/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;11/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;12/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;13/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;14/04/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;15/04/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;16/04/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;17/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;18/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;19/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;20/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;21/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;22/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;23/04/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;24/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;25/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;26/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;27/04/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;28/04/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;29/04/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;30/04/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;01/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;02/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;03/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;04/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;05/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;06/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;07/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;08/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;09/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;10/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;11/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;12/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;13/05/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;14/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;15/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;16/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;17/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;18/05/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;19/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;20/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;21/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;22/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;23/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;24/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;25/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;26/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;27/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;28/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;29/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;30/05/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;31/05/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;01/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;02/06/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;03/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;04/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;05/06/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;06/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;07/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;08/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;09/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;10/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;11/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;12/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;13/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;14/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;15/06/2020;;;;;;10;1;9;0;90,0
GOIÂNIA/HMI;16/06/2020;;;;;;10;0;10;0;100,0
GOIÂNIA/HMI;17/06/2020;;;;;;10;0;10;0;100,0
